id_ies,nome,tipo_instituicao,rede,situacao_funcionamento,id_municipio,sigla_uf
1776,FACULDADE DE TECNOLOGIA PROF. LUIZ ROSA,Privada,Privada,Ativa,3525904,SP
1777,FACULDADE METROPOLITANA DE GUARAMIRIM,Privada,Privada,Ativa,4206504,SC
1778,"FACULDADE DE EDUCACAO, CIENCIAS E LETRAS SAO JUDAS TADEU",Privada,Privada,Ativa,4314902,RS
1779,FACULDADE AIEC,Privada,Privada,Ativa,5300108,DF
1780,FACULDADE HORIZONTINA,Privada,Privada,Ativa,4309605,RS
1781,FACULDADE INTESP,Privada,Privada,Ativa,3520905,SP
1782,"FACULDADE DE ARTES, CIENCIAS E TECNOLOGIAS",Privada,Privada,Ativa,2927408,BA
1783,FACULDADE DE CIENCIAS SOCIAIS APLICADAS,Privada,Privada,Ativa,4219705,SC
1784,FACULDADE ANHANGUERA DE SAO CAETANO,Privada,Privada,Ativa,3548807,SP
1785,FACULDADE DE COLIDER,Privada,Privada,Ativa,5103205,MT
1786,INSTITUTO MACHADENSE DE ENSINO SUPERIOR,Privada,Privada,Ativa,3139003,MG
1787,INSTITUTO DE ENSINO SUPERIOR DE JOINVILLE,Privada,Privada,Ativa,4209102,SC
1788,FACULDADE DE ADMINISTRACAO E ARTES DE LIMEIRA,Privada,Privada,Ativa,3526902,SP
1789,FACULDADE CATUAI,Privada,Privada,Ativa,4103701,PR
1790,INSTITUTO SUPERIOR DE EDUCACAO DO SUL DA BAHIA,Privada,Privada,Ativa,2931350,BA
1791,FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DA UNIAO DE ENSINO SUPERIOR CERTO,Privada,Privada,Ativa,5300108,DF
1792,FACULDADE DE EDUCACAO DE VITORIA,Privada,Privada,Ativa,3205309,ES
1793,FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DE UNIAO DA VITORIA,Privada,Privada,Ativa,4128203,PR
1794,FACULDADE DE CIENCIAS HUMANAS DE UNIAO DA VITORIA,Privada,Privada,Ativa,4128203,PR
1795,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE UNIAO DA VITORIA,Privada,Privada,Ativa,4128203,PR
1796,FACULDADE DE MATEMATICA DA INSTITUICAO DE ENSINO SUPERIOR DE GOIAS,Privada,Privada,Ativa,5208004,GO
1797,FACULDADE NORTE PARANAENSE,Privada,Privada,Ativa,4113700,PR
1798,FACULDADE EDUCACIONAL DE CORNELIO PROCOPIO,Privada,Privada,Ativa,4106407,PR
1799,"FACULDADE BRASILIA DE TECNOLOGIA, CIENCIAS E EDUCACAO",Privada,Privada,Ativa,5300108,DF
1800,FACULDADE DE REALEZA,Privada,Privada,Ativa,4121406,PR
1801,FACULDADE DOM BOSCO DE UBIRATA,Privada,Privada,Ativa,4128005,PR
1802,FACULDADE DE CIENCIAS DA SAUDE,Privada,Privada,Ativa,3516705,SP
1803,FACULDADE DE TECNOLOGIA E CIENCIAS DE PERNAMBUCO,Privada,Privada,Ativa,2611606,PE
1804,FACULDADE DE MAUA FAMA,Privada,Privada,Ativa,3529401,SP
1805,FACULDADE DOS GUARARAPES,Privada,Privada,Ativa,2607901,PE
1806,FACULDADE FERNAO DIAS,Privada,Privada,Ativa,3534401,SP
1807,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA",Pública,Federal,Ativa,2304400,CE
1808,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO ESPIRITO SANTO",Pública,Federal,Ativa,3205309,ES
1809,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNAMBUCO",Pública,Federal,Ativa,2611606,PE
1810,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO",Pública,Federal,Ativa,3550308,SP
1811,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE GOIAS",Pública,Federal,Ativa,5208707,GO
1812,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAZONAS",Pública,Federal,Ativa,1302603,AM
1813,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA",Pública,Federal,Ativa,1501402,PA
1814,FACULDADE DE CIENCIAS SOCIAIS E APLICADAS DE DIAMANTINO,Privada,Privada,Ativa,5103502,MT
1815,FACULDADE DO INSTITUTO BRASIL,Privada,Privada,Ativa,5201108,GO
1816,INSTITUTO DE ENSINO SUPERIOR DE BAURU,Privada,Privada,Ativa,3506003,SP
1817,FACULDADE ESTACIO DE CURITIBA,Privada,Privada,Ativa,4106902,PR
1818,FACULDADE PITAGORAS DE BELO HORIZONTE,Privada,Privada,Ativa,3106200,MG
1819,FACULDADE FARIAS BRITO,Privada,Privada,Ativa,2304400,CE
1820,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI",Pública,Federal,Ativa,2211001,PI
1821,FACULDADE LIONS,Privada,Privada,Ativa,5208707,GO
1822,FACULDADE SULAMERICANA,Privada,Privada,Ativa,5208707,GO
1823,INSTITUTO DE ENSINO SUPERIOR DO AMAPA,Privada,Privada,Ativa,1600303,AP
1824,FACULDADE DE CIENCIAS CONTABEIS DE ITABIRITO,Privada,Privada,Ativa,3131901,MG
1825,FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS,Privada,Privada,Ativa,3106200,MG
1826,FACULDADE DE DIREITO DE LEOPOLDINA,Privada,Privada,Ativa,3138401,MG
1827,FACULDADE LUTERANA DE TEOLOGIA,Privada,Privada,Ativa,4215802,SC
1828,ESCOLA DA CIDADE FACULDADE DE ARQUITETURA E URBANISMO,Privada,Privada,Ativa,3550308,SP
1829,FACULDADE DE TECNOLOGIA UIRAPURU,Privada,Privada,Ativa,3552205,SP
1830,FACULDADE ANHANGUERA DE PASSO FUNDO,Privada,Privada,Ativa,4314100,RS
1831,FACULDADE CENTRO PAULISTA,Privada,Privada,Ativa,3519600,SP
1832,FACULDADE DE JABOTICABAL,Privada,Privada,Ativa,3524303,SP
1833,FACULDADE DE ARUJA,Privada,Privada,Ativa,3503901,SP
1834,FACULDADE DE AGUDOS,Privada,Privada,Ativa,3500709,SP
1835,FACULDADE INTEGRADA DE ENSINO SUPERIOR DE COLINAS,Pública,Municipal,Ativa,1705508,TO
1836,CENTRO UNIVERSITARIO FUNDACAO DE ENSINO OCTAVIO BASTOS   FEOB,Privada,Privada,Ativa,3549102,SP
1837,ESCOLA DE ESTUDOS SUPERIORES DE VICOSA,Privada,Privada,Ativa,3171303,MG
1838,FACULDADES INTEGRADAS RIO BRANCO,Privada,Privada,Ativa,3550308,SP
1839,FACULDADES INTEGRADAS DE VARZEA GRANDE,Privada,Privada,Ativa,5108402,MT
1840,FACULDADE CASTELO BRANCO,Privada,Privada,Ativa,3201506,ES
1841,FACULDADES INTEGRADAS ANTONIO EUFRASIO DE TOLEDO DE PRESIDENTE PRUDENTE,Privada,Privada,Ativa,3541406,SP
1842,FACULDADES INTEGRADAS MACHADO DE ASSIS,Privada,Privada,Ativa,4317202,RS
1843,FACULDADE DE ADMINISTRACAO DE CAMPO BELO,Privada,Privada,Ativa,3111200,MG
1844,FACULDADES INTEGRADAS STELLA MARIS DE ANDRADINA,Privada,Privada,Ativa,3502101,SP
1845,FEFISA FACULDADES INTEGRADAS DE SANTO ANDRE,Privada,Privada,Ativa,3547809,SP
1846,CENTRO UNIVERSITARIO DE LINS,Privada,Privada,Ativa,3527108,SP
1847,FACULDADE ATENAS MARANHENSE DE IMPERATRIZ,Privada,Privada,Ativa,2105302,MA
1848,FACULDADE CENECISTA DE SANTA TEREZINHA DE ITAIPU,Privada,Privada,Inativa,4124053,PR
1849,FACULDADE DE DIREITO DE MOGI MIRIM,Privada,Privada,Ativa,3530805,SP
1850,FACULDADE ALVORADA DE TECNOLOGIA E EDUCACAO DE MARINGA,Privada,Privada,Ativa,4115200,PR
1851,ESCOLA BRASILEIRA DE ADMINISTRACAO PUBLICA E DE EMPRESAS,Privada,Privada,Ativa,3304557,RJ
1852,FACULDADE SABERES,Privada,Privada,Ativa,3205309,ES
1853,FACULDADE DE TECNOLOGIA IBTA,Privada,Privada,Ativa,3550308,SP
1854,FACULDADES INTEGRADAS CLARETIANAS,Privada,Privada,Ativa,3543907,SP
1855,CENTRO UNIVERSITARIO CATOLICO DO SUDOESTE DO PARANA,Privada,Privada,Ativa,4117602,PR
1856,FACULDADE DO NORTE NOVO DE APUCARANA,Privada,Privada,Ativa,4101408,PR
1857,FACULDADE DEHONIANA,Privada,Privada,Ativa,3554102,SP
1858,FACULDADE INTEGRADA EUCLIDES FERNANDES,Privada,Privada,Ativa,2918001,BA
1859,INSTITUTO SUPERIOR DE EDUCACAO UIRAPURU,Privada,Privada,Ativa,3552205,SP
1860,FACULDADE DE CIENCIAS GERENCIAIS PADRE ARNALDO JANSSEN,Privada,Privada,Ativa,3106200,MG
1861,FACULDADE DE DIREITO DE CACOAL,Privada,Privada,Ativa,1100049,RO
1862,FACULDADE DA REGIAO SERRANA,Privada,Privada,Ativa,3204559,ES
1863,FACULDADE DE MANTENA,Privada,Privada,Ativa,3139607,MG
1864,FACULDADE DE ADMINISTRACAO DA ASSOCIACAO BRASILIENSE DE EDUCACAO,Privada,Privada,Ativa,4311809,RS
1865,INSTITUTO SUPERIOR DE EDUCACAO ALVORADA PLUS,Privada,Privada,Ativa,3550308,SP
1866,FACULDADE DE CIENCIAS EMPRESARIAIS E ESTUDOS COSTEIROS DE NATAL,Privada,Privada,Ativa,2408102,RN
1867,FACULDADE DE CIENCIAS GERENCIAIS DE SANTOS DUMONT,Privada,Privada,Ativa,3160702,MG
1868,INSTITUTO SUPERIOR DE EDUCACAO DE SANTOS DUMONT,Privada,Privada,Ativa,3160702,MG
1869,CENTRO UNIVERSITARIO DE ITAJUBA,Privada,Privada,Ativa,3132404,MG
1870,FACULDADES INTEGRADAS REGIONAIS DE AVARE,Pública,Municipal,Ativa,3504503,SP
1871,FACULDADE DE MEDICINA DE CARATINGA,Privada,Privada,Ativa,3113404,MG
1872,FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA,Privada,Privada,Ativa,4106902,PR
1873,FACULDADE MERCURIO,Privada,Privada,Ativa,3304557,RJ
1874,FACULDADE DE TECNOLOGIA DE OURINHOS,Pública,Estadual,Ativa,3534708,SP
1875,"FACULDADE DE FILOSOFIA, CIENCIAS E LETRAS DE IBITINGA",Pública,Municipal,Ativa,3519600,SP
1876,FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUACU,Pública,Municipal,Ativa,3530706,SP
1877,FACULDADE ATUAL,Privada,Privada,Ativa,1600303,AP
1878,CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL INACIANA PE SABOIA DE MEDEIROS,Privada,Privada,Ativa,3548708,SP
1879,FACULDADE EDUCACIONAL DE ARAUCARIA,Privada,Privada,Ativa,4101804,PR
1880,FACULDADE CASA DO ESTUDANTE,Privada,Privada,Ativa,3200607,ES
1881,FACULDADE DA ESCADA,Privada,Privada,Ativa,2605202,PE
1882,FACULDADE DE ASSUNTOS ACADEMICOS E CIENTIFICOS MONSENHOR EDISSON VIEIRA LICIO,Privada,Privada,Ativa,3503802,SP
1883,FACULDADE DE CIENCIAS AGRARIAS E DA SAUDE,Privada,Privada,Ativa,2919207,BA
1884,FACULDADE RANCHARIENSE,Privada,Privada,Ativa,3542206,SP
1885,UNIDADE DE ENSINO SUPERIOR DOM BOSCO,Privada,Privada,Ativa,2111300,MA
1886,FACULDADE DE MONTE ALTO,Privada,Privada,Ativa,3531308,SP
1887,FACULDADE DE DIREITO DA SERRA,Privada,Privada,Ativa,3205002,ES
1888,FACULDADE DE SAUDE TECSOMA,Privada,Privada,Ativa,3147006,MG
1889,FACULDADE HOYLER DE LETRAS,Privada,Privada,Ativa,3556453,SP
1890,FACULDADE AVILA,Privada,Privada,Ativa,5208707,GO
1891,FACULDADE SARTRE COC,Privada,Privada,Ativa,2927408,BA
1892,FACULDADE ENIAC,Privada,Privada,Ativa,3518800,SP
1893,FACULDADE REGIONAL DA BAHIA,Privada,Privada,Ativa,2910800,BA
1894,FACULDADE EUROPEIA DE ADMINISTRACAO E MARKETING,Privada,Privada,Ativa,2607901,PE
1895,CENTRO UNIVERSITARIO CHRISTUS,Privada,Privada,Ativa,2304400,CE
1896,FACULDADE DE TURISMO DE NOVA ANDRADINA,Privada,Privada,Ativa,5006200,MS
1897,FACULDADE DE LETRAS DE NOVA ANDRADINA,Privada,Privada,Ativa,5006200,MS
1898,FACULDADE DO LITORAL SUL PAULISTA,Privada,Privada,Ativa,3541000,SP
1899,FACULDADE DO NOROESTE PARANAENSE,Privada,Privada,Ativa,4116901,PR
1900,FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANA,Privada,Privada,Ativa,4106902,PR
1901,FACULDADE CATOLICA DE UBERLANDIA,Privada,Privada,Ativa,3170206,MG
1902,FACULDADE SANTO AGOSTINHO,Privada,Privada,Ativa,2913903,BA
1903,FACULDADE CRISTO REI,Privada,Privada,Ativa,4106407,PR
1904,FACULDADE SAO CAMILO,Privada,Privada,Ativa,3304557,RJ
1905,FACULDADE SANTA ADAME,Privada,Privada,Ativa,3205200,ES
1906,INSTITUTO DE ENSINO SUPERIOR MATERDEI,Privada,Privada,Ativa,1302603,AM
1907,FACULDADE EDUCACIONAL DE COLOMBO,Privada,Privada,Ativa,4105805,PR
1908,ESCOLA DE ENSINO SUPERIOR FABRA,Privada,Privada,Ativa,3205002,ES
1909,FACULDADE PEREIRA DE FREITAS,Privada,Privada,Ativa,3131307,MG
1910,FACULDADE MAURICIO DE NASSAU DE LAURO FREITAS,Privada,Privada,Ativa,2919207,BA
1911,FACULDADE CENTROOESTE,Privada,Privada,Ativa,5201108,GO
1912,INSTITUTO SUPERIOR DE EDUCACAO JAPI,Privada,Privada,Ativa,3525904,SP
1913,FACULDADE DE MINAS,Privada,Privada,Ativa,3143906,MG
1914,FACULDADE PITAGORAS DE ENFERMAGEM DE MONTES CLAROS,Privada,Privada,Ativa,3143302,MG
1915,FACULDADE DE EDUCACAO SILVA SERPA,Privada,Privada,Ativa,3305208,RJ
1916,INSTITUTO SUPERIOR DE EDUCACAO PITAGORAS,Privada,Privada,Ativa,3143302,MG
1917,FACULDADE DE CIENCIAS BIOMEDICAS DE CACOAL,Privada,Privada,Ativa,1100049,RO
1918,FACULDADE CAPIVARI,Privada,Privada,Ativa,4203956,SC
1919,FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS SANTO AGOSTINHO FACET,Privada,Privada,Ativa,3143302,MG
1920,FACULDADE DE FARMACIA DO PLANALTO CENTRAL,Privada,Privada,Ativa,5300108,DF
1921,FACULDADE DE SAO BENTO,Privada,Privada,Ativa,3550308,SP
1922,ESCOLA SUPERIOR DE FISIOTERAPIA ESUFI,Privada,Privada,Ativa,5218805,GO
1923,FACULDADE DE DIREITO PADRE ARNALDO JANSSEN,Privada,Privada,Ativa,3106200,MG
1924,FACULDADE DO NORTE PIONEIRO DE JACAREZINHO,Privada,Privada,Ativa,4111803,PR
1925,FACULDADE DE CIENCIAS SOCIAIS APLICADAS SANTO AGOSTINHO,Privada,Privada,Ativa,3143302,MG
1926,FACULDADE DE ADMINISTRACAO DE CATAGUASES,Privada,Privada,Ativa,3115300,MG
1927,FACULDADES INTEGRADAS DO VALE DO IGUACU,Privada,Privada,Ativa,4128203,PR
1928,FACULDADE CENECISTA ILHA DO GOVERNADOR,Privada,Privada,Ativa,3304557,RJ
1929,FACULDADE DE CIENCIAS CONTABEIS FACICONT,Privada,Privada,Ativa,4209300,SC
1930,INSTITUTO SUPERIOR DE EDUCACAO DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
1931,INSTITUTO DE ENSINO SUPERIOR FRANCISCANO,Privada,Privada,Ativa,2107506,MA
1932,FACULDADE PALOTINA,Privada,Privada,Ativa,4316907,RS
1933,FACULDADE BIRIGUI,Privada,Privada,Ativa,3506508,SP
1934,FACULDADE SINOP,Privada,Privada,Ativa,5107909,MT
1935,FACULDADE SAO PAULO DE SANTOS,Privada,Privada,Ativa,3548500,SP
1936,FACULDADE LA SALLE,Privada,Privada,Ativa,5105259,MT
1937,FACULDADE EVANGELICA DE SALVADOR,Privada,Privada,Ativa,2927408,BA
1938,FACULDADE GLOBAL DE UMUARAMA,Privada,Privada,Ativa,4128104,PR
1939,INSTITUTO DE ENSINO SUPERIOR DE LONDRINA INESUL,Privada,Privada,Ativa,4113700,PR
1940,FACULDADE DE NOVA SERRANA,Privada,Privada,Ativa,3145208,MG
1941,FACULDADE CUIABA,Privada,Privada,Ativa,5103403,MT
1942,FACULDADE DE COMUNICACAO SOCIAL DE FLORIANOPOLIS,Privada,Privada,Inativa,4205407,SC
1943,FACULDADE SERRANA DE ENSINO SUPERIOR,Privada,Privada,Ativa,5300108,DF
1944,FACULDADE DE TECNOLOGIA IBRATEC,Privada,Privada,Ativa,2611606,PE
1945,FACULDADE DE SORRISO,Privada,Privada,Ativa,5107925,MT
1946,FACULDADE LEGALE,Privada,Privada,Ativa,3550308,SP
1947,FACULDADE DE ENGENHARIA DE TAQUARA,Privada,Privada,Ativa,4321204,RS
1948,FACULDADE DE ENSINO SUPERIOR DA PARAIBA,Privada,Privada,Ativa,2507507,PB
1949,FACULDADE DE PAULINIA,Privada,Privada,Ativa,3536505,SP
1950,FACULDADE DE ORLANDIA,Privada,Privada,Ativa,3534302,SP
1951,INSTITUTO DE EDUCACAO E ENSINO SUPERIOR DE SAMAMBAIA,Privada,Privada,Ativa,5300108,DF
1952,FACULDADE DE CIENCIAS JURIDICAS E SOCIAIS APLICADAS DO ARAGUAIA,Privada,Privada,Ativa,5101803,MT
1953,FACULDADE DE CIENCIAS BIOLOGICAS E DA SAUDE,Privada,Privada,Ativa,4209300,SC
1954,FACULDADE DE ECONOMIA,Privada,Privada,Ativa,4209300,SC
1955,FACULDADE DE CIENCIAS HUMANAS DE LAGES,Privada,Privada,Ativa,4209300,SC
1956,INSTITUTO BATISTA DE ENSINO SUPERIOR DE ALAGOAS,Privada,Privada,Ativa,2704302,AL
1957,FACULDADE DE TECNOLOGIA SENAI JOINVILLE,Privada,Privada,Ativa,4209102,SC
1958,FACULDADE DE TECNOLOGIA SENAI BLUMENAU,Privada,Privada,Ativa,4202404,SC
1959,FACULDADE DE CIENCIAS JURIDICAS DO PLANALTO CENTRAL,Privada,Privada,Ativa,5300108,DF
1960,FACULDADE DE MEDICINA DO PLANALTO CENTRAL,Privada,Privada,Ativa,5300108,DF
1961,INSTITUTO TECNOLOGICO E DAS CIENCIAS SOCIAIS APLICADAS E DA SAUDE DO CENTRO EDUC. N. SRª AUXILIADORA,Privada,Privada,Ativa,3301009,RJ
1962,INSTITUTO SUPERIOR DE EDUCACAO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,Privada,Privada,Ativa,3301009,RJ
1963,FACULDADE DE FISIOTERAPIA DOS CAMPOS GERAIS,Privada,Privada,Inativa,4119905,PR
1964,"FACULDADE DE TECNOLOGIA EM HOTELARIA, GASTRONOMIA E TURISMO DE SAO PAULO",Privada,Privada,Ativa,3550308,SP
1965,FACULDADE DE TECNOLOGIA DE ALAGOAS,Privada,Privada,Ativa,2704302,AL
1966,FACULDADE ALBERT EINSTEIN,Privada,Privada,Ativa,5300108,DF
1967,FACULDADE DO VALE DO ITAPECURU,Privada,Privada,Ativa,2103000,MA
1968,FACULDADE ATLANTICO,Privada,Privada,Ativa,2800308,SE
1969,FACULDADE DOS IMIGRANTES FAI,Privada,Privada,Ativa,4305108,RS
1970,FACULDADE DO ESPIRITO SANTO,Privada,Privada,Ativa,3201209,ES
1971,FACULDADE DE TECNOLOGIA MORUMBI SUL,Privada,Privada,Ativa,3550308,SP
1972,FACULDADE TIJUCUSSU,Privada,Privada,Ativa,3548807,SP
1973,INSTITUTO SUPERIOR DE EDUCACAO ORIGENES LESSA,Privada,Privada,Ativa,3526803,SP
1974,INSTITUTO SUPERIOR DE EDUCACAO DE CAXIAS,Privada,Privada,Ativa,2103000,MA
1975,FACULDADE DE CIENCIAS AGRARIAS DOS CAMPOS GERAIS,Privada,Privada,Inativa,4119905,PR
1976,INSTITUTO SUPERIOR DE EDUCACAO DE LINHARES,Privada,Privada,Inativa,3203205,ES
1977,CENTRO DE ESTUDOS SUPERIORES APRENDIZ,Privada,Privada,Ativa,3105608,MG
1978,FACULDADE METROPOLITANA DA GRANDE FORTALEZA,Privada,Privada,Ativa,2304400,CE
1979,INSTITUTO SUPERIOR DE EDUCACAO CENECISTA DE BRASILIA,Privada,Privada,Ativa,5300108,DF
1980,FACULDADE SINERGIA,Privada,Privada,Ativa,4211306,SC
1981,FACULDADE MILLENNIUM,Privada,Privada,Ativa,5300108,DF
1982,FACULDADE DE COMUNICACAO SOCIAL DE PATOS,Privada,Privada,Ativa,2510808,PB
1983,FACULDADE DE CIENCIAS E DA SAUDE DE PATOS,Privada,Privada,Ativa,2510808,PB
1984,FACULDADE DE CIENCIAS GERENCIAIS DE MANHUACU,Privada,Privada,Ativa,3139409,MG
1985,FACULDADE COMUNITARIA DE CAMPINAS,Privada,Privada,Ativa,3509502,SP
1986,FACULDADE ESTACIO DE SA DE JUIZ DE FORA,Privada,Privada,Ativa,3136702,MG
1987,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DEPUTADO JOSE LAVIOLA,Privada,Privada,Inativa,3118403,MG
1988,FACULDADE AVANTIS,Privada,Privada,Ativa,4202008,SC
1989,INSTITUTO SUPERIOR DE EDUCACAO AVANTIS,Privada,Privada,Ativa,4202008,SC
1990,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE FORTALEZA,Privada,Privada,Ativa,2304400,CE
1991,FACULDADE JOAO PAULO PRIMEIRO,Privada,Privada,Ativa,3534401,SP
1992,INSTITUTO DE ENSINO SUPERIOR DE PIEDADE,Privada,Privada,Ativa,2607901,PE
1993,FACULDADE DE CIENCIAS HUMANAS E DA SAUDE,Privada,Privada,Ativa,3148004,MG
1994,INSTITUTO DE ENSINO SUPERIOR DE DOURADOS,Privada,Privada,Ativa,5003702,MS
1995,FACULDADE DE MEDICINA NOVA ESPERANCA,Privada,Privada,Ativa,2507507,PB
1996,INSTITUTO CUIABA DE ENSINO E CULTURA,Privada,Privada,Ativa,5103403,MT
1997,INSTITUTO DE ENSINO SUPERIOR DE ARIPUANA,Privada,Privada,Inativa,5101407,MT
1998,INSTITUTO SUPERIOR DE EDUCACAO ELVIRA DAYRELL,Privada,Privada,Ativa,3171808,MG
1999,JOHN KNOX,Privada,Privada,Inativa,3205002,ES
2000,FACULDADE TATUAPE,Privada,Privada,Inativa,3550308,SP
2001,SEMINARIO ADVENTISTA LATINOAMERICANO DE TEOLOGIA,Privada,Privada,Ativa,2904902,BA
2002,INSTITUTO SUPERIOR DE EDUCACAO DIVINO SALVADOR,Privada,Privada,Inativa,3550308,SP
2003,FACULADE TEOLOGICA SINAL,Privada,Privada,Inativa,1400100,RR
2004,FACULDADE DE DIREITO PRESIDENTE CASTELO BRANCO,Privada,Privada,Ativa,3201506,ES
2005,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE SINOP,Privada,Privada,Ativa,5107909,MT
2006,INSTITUTO SUPERIOR DE EDUCACAO DE VITORIA,Privada,Privada,Ativa,3205309,ES
2007,FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DO BRASIL,Privada,Privada,Inativa,4106902,PR
2008,INSTITUTO SUPERIOR DE EDUCACAO DE SAO GOTARDO,Privada,Privada,Ativa,3162104,MG
2009,FACULDADE DE TAQUARITINGA,Privada,Privada,Ativa,3553708,SP
2010,FACULDADE ESAMC SOROCABA,Privada,Privada,Ativa,3552205,SP
2011,INSTITUTO NACIONAL DE EDUCACAO DE PORTO SEGURO,Privada,Privada,Inativa,2925303,BA
2012,INSTITUTO SUPERIOR DE EDUCACAO DE PESQUEIRA,Privada,Privada,Ativa,2610905,PE
2013,INSTITUTO SUPERIOR DE EDUCACAO,Privada,Privada,Inativa,5300108,DF
2014,FACULDADE SETELAGOANA DE CIENCIAS GERENCIAIS,Privada,Privada,Ativa,3167202,MG
2015,INSTITUTO SANTO TOMAS DE AQUINO,Privada,Privada,Ativa,3106200,MG
2016,LOGOS FACULDADE,Privada,Privada,Inativa,2800308,SE
2017,FACULDADES DE ALTA FLORESTA,Privada,Privada,Inativa,5100250,MT
2018,FACULDADE EVOLUCAO,Privada,Privada,Inativa,2607901,PE
2019,INSTITUTO SUPERIOR DE EDUCACAO DE SALGUEIRO,Privada,Privada,Ativa,2612208,PE
2020,INSTITUTO DE EDUCACAO SUPERIOR EUROBRAS,Privada,Privada,Inativa,5300108,DF
2021,FACULDADE JK   UNIDADE II   GAMA,Privada,Privada,Ativa,5300108,DF
2022,FACULDADE DE ROLIM DE MOURA,Privada,Privada,Ativa,1100288,RO
2023,FACULDADE DE GUANAMBI,Privada,Privada,Ativa,2911709,BA
2024,INSTITUTO SUPERIOR DE EDUCACAO DAS CLARETIANAS,Privada,Privada,Inativa,3543907,SP
2025,INSTITUTO SUPERIOR DE EDUCACAO CARLI GIOVANNI,Privada,Privada,Inativa,3106200,MG
2026,INSTITUTO SUPERIOR DE EDUCACAO BRASIL,Privada,Privada,Inativa,3303302,RJ
2027,FACULDADE DE CAMPINA GRANDE,Privada,Privada,Ativa,2504009,PB
2028,FALCUDADE DE CIENCIAS ECONOMICAS CONTABEIS E ADMINISTRATIVAS DE BELO HORIZONTE,Privada,Privada,Inativa,3106200,MG
2029,INSTITUTO SUPERIOR DE EDUCACAO DE MARECHAL CANDIDO RONDON,Privada,Privada,Inativa,4114609,PR
2030,INSTITUTO SUPERIOR DE EDUCACAO CAMPO LIMPO PAULISTA,Privada,Privada,Ativa,3509601,SP
2031,FACULDADE DE EDUCACAO DE PRESIDENTE MEDICI,Privada,Privada,Inativa,1100254,RO
2032,FACULDADE DE PEDAGOGIA E FORMACAO DE NORMALISTAS DE ARAGUAINA,Privada,Privada,Ativa,1702109,TO
2033,INSTITUTO SUPERIOR DE EDUCACAO DE FLORESTA,Privada,Privada,Ativa,2605707,PE
2034,FACULDADE DE CIENCIAS CONTABEIS DE ARAGUAINA,Privada,Privada,Ativa,1702109,TO
2035,UNIAO LATINOAMERICADA DE TECNOLOGIA,Privada,Privada,Ativa,4112009,PR
2036,FACULDADE ESTACIO DO PARA ESTACIO FAP,Privada,Privada,Ativa,1501402,PA
2037,FACULDADE UNIME DE CIENCIAS EXATAS E TECNOLOGICAS,Privada,Privada,Ativa,2919207,BA
2038,INSTITUTO DE EDUCACAO SUPERIOR VALE DO MEARIM,Privada,Privada,Inativa,2111508,MA
2039,FACULDADE CIDADE LUZ,Privada,Privada,Ativa,3520442,SP
2040,FACULDADE DO FUTURO,Privada,Privada,Ativa,3139409,MG
2041,FACULDADE SUDAMERICA,Privada,Privada,Ativa,3115300,MG
2042,FACULDADE FIGUEIREDO COSTA FIC,Privada,Privada,Ativa,2704302,AL
2043,FACULDADE VALE DO SALGADO,Privada,Privada,Ativa,2305407,CE
2044,INSTITUTO SUPERIOR DE EDUCACAO VALE DO SALGADO,Privada,Privada,Ativa,2305407,CE
2045,FACULDADE AMADEUS,Privada,Privada,Ativa,2800308,SE
2046,INSTITUTO SUPERIOR DE EDUCACAO AMADEUS,Privada,Privada,Ativa,2800308,SE
2047,FACULDADE DE PSICOLOGIA DE CACOAL,Privada,Privada,Inativa,1100049,RO
2048,FACULDADE DE CIENCIAS E TECNOLOGIA DE CACOAL,Privada,Privada,Inativa,1100049,RO
2049,INSTITUTO DE ESTUDOS SUPERIORES DO MARANHAO,Privada,Privada,Ativa,2111300,MA
